id,word_count,contype_count,total_think,total_time,action_count,total_actiontime,keyboard_count,media_count,other_count,unknown_count,dc0,dc1,dc2,dc3,dc4,dc5,dc6,dc7,dc8,dc9,md0,md1,md2,md3,md4,ml0,ml1,ml2,ml3,ml4,pl0,pl1,pl2,pl3,pl4,rl0,rl1,rl2,rl3,rl4,rc0,rc1,rc2,rc3,rc4,ac0,ac1,ac2,ac3,ac4,ac5,consecutive_input_count,consecutive_input_max,consecutive_input_mean,consecutive_input_mid,consecutive_input_var
79f540d1,638,3121,1284416.0,1772895,5668,632260,2056,0,0,72,4731,20,11,9,132,573,35,16,9,132,5668,0,0,0,0,5668,0,0,0,0,5668,0,0,0,0,5656,4,6,2,0,5664,2,2,0,0,710,4397,549,0,12,0,222,117,18.72645739910314,11.0,428.53055561141383
79f66976,381,758,1345084.0,1699868,3058,371497,833,0,0,41,2711,2,1,4,2,327,2,0,3,6,3058,0,0,0,0,3058,0,0,0,0,3058,0,0,0,0,3058,0,0,0,0,3058,0,0,0,0,58,2673,327,0,0,0,99,161,25.75,20.5,730.3075
79fff502,313,508,1501375.0,1778887,2549,290768,1022,0,0,42,2368,0,1,1,5,166,0,2,1,5,2549,0,0,0,0,2549,0,0,0,0,2549,0,0,0,0,2549,0,0,0,0,2549,0,0,0,0,498,1892,158,0,1,0,110,85,16.063063063063062,13.0,266.5095365635906
7a17e218,451,1680,1450717.0,1797842,4931,395409,2068,0,0,68,4170,5,3,5,13,711,4,4,3,13,4931,0,0,0,0,4931,0,0,0,0,4930,0,0,0,1,4928,1,2,0,0,4929,0,1,0,1,791,3455,680,1,4,0,226,81,14.22907488986784,10.0,209.2603000252285
7a1fa8a8,390,24,1587306.0,1713101,2288,125986,542,0,0,28,2192,6,3,0,5,69,4,3,0,6,2288,0,0,0,0,2288,0,0,0,0,2286,2,0,0,0,2288,0,0,0,0,2288,0,0,0,0,51,2166,69,2,0,0,61,160,33.96774193548387,20.0,1577.3537981269508
7a4d1680,417,1471,1414688.0,1759839,3269,394694,1013,0,0,49,2856,0,1,0,3,402,0,1,0,6,3269,0,0,0,0,3269,0,0,0,0,3269,0,0,0,0,3269,0,0,0,0,3269,0,0,0,0,86,2781,402,0,0,0,171,80,15.174418604651162,11.0,205.63236884802592
7a5402f9,203,164,1286095.0,1489327,1663,205363,423,0,0,21,1508,8,2,1,4,127,5,2,1,5,1663,0,0,0,0,1662,1,0,0,0,1663,0,0,0,0,1661,1,1,0,0,1663,0,0,0,0,60,1477,123,0,2,1,46,151,30.46808510638298,22.0,969.142598460842
7a69dc57,452,1813,1308341.0,1713950,3410,488517,1056,0,0,70,2965,1,22,15,21,367,0,3,5,11,3410,0,0,0,0,3410,0,0,0,0,3410,0,0,0,0,3410,0,0,0,0,3410,0,0,0,0,133,2910,367,0,0,0,110,97,25.234234234234233,18.0,495.02621540459364
7a8eb928,427,909,1431401.0,1738261,2975,340567,858,0,0,48,2666,1,1,0,13,279,0,0,0,15,2975,0,0,0,0,2975,0,0,0,0,2972,0,0,0,3,2975,0,0,0,0,2972,0,0,0,3,102,2606,264,3,0,0,132,138,18.60902255639098,12.0,422.59901633783704
7ad93a2e,426,1317,1529245.0,1788728,2711,305384,704,0,0,66,2540,2,3,4,10,130,4,4,2,12,2711,0,0,0,0,2711,0,0,0,0,2711,0,0,0,0,2707,2,2,0,0,2711,0,0,0,0,110,2467,130,0,4,0,77,117,30.653846153846153,20.0,836.2006903353056
7af8d365,328,730,1455362.0,1735774,2655,292775,814,0,0,77,2357,3,10,5,3,252,6,5,9,5,2655,0,0,0,0,2655,0,0,0,0,2655,0,0,0,0,2653,0,2,0,0,2649,3,1,2,0,116,2274,261,0,4,0,119,78,17.966666666666665,10.0,393.8988888888888
7b099747,828,3045,1167372.0,1801385,7154,770395,2018,0,0,141,6217,2,3,1,6,913,3,3,1,5,7154,0,0,0,0,7154,0,0,0,0,7154,0,0,0,0,7153,1,0,0,0,7153,1,0,0,0,92,6149,912,0,1,0,347,110,16.67528735632184,11.5,271.08134330823094
7b1c6fc7,300,82,1467938.0,1646279,2364,179510,667,1,0,47,2071,0,0,0,5,282,0,0,0,6,2364,0,0,0,0,2364,0,0,0,0,2364,0,0,0,0,2364,0,0,0,0,2364,0,0,0,0,19,2065,280,0,0,0,107,80,18.13888888888889,11.5,387.8047839506173
7b3dc2f8,376,115,1490245.0,1764655,2613,275140,659,0,0,52,2407,1,2,2,5,184,1,1,3,7,2613,0,0,0,0,2613,0,0,0,0,2613,0,0,0,0,2613,0,0,0,0,2613,0,0,0,0,70,2361,182,0,0,0,90,109,24.967032967032967,16.0,708.8011109769352
7b4bf487,359,1467,1300641.0,1720843,4074,481580,1535,0,0,66,3143,2,3,2,8,896,5,3,4,8,4073,0,0,0,1,4073,0,0,0,1,4074,0,0,0,0,4073,1,0,0,0,4073,0,0,1,0,82,3093,897,0,1,1,230,81,12.398268398268398,8.0,167.94527838683683
7b6d6bb4,728,2850,1318811.0,1745431,6211,519749,1958,0,0,118,5306,2,7,7,14,856,3,6,7,3,6211,0,0,0,0,6211,0,0,0,0,6211,0,0,0,0,6207,2,2,0,0,6208,0,3,0,0,215,5136,856,0,4,0,306,92,15.73615635179153,11.0,266.66328555210134
7b81babb,746,2787,1046045.0,1694962,5198,781984,1391,0,0,59,4789,2,0,1,4,395,1,0,1,5,5198,0,0,0,0,5198,0,0,0,0,5198,0,0,0,0,5197,0,0,1,0,5198,0,0,0,0,122,4681,394,0,1,0,178,144,25.162011173184357,16.0,689.2866015417745
7b8d98bd,369,5332,1218969.0,1614262,6764,410438,5291,0,0,37,4311,1,1,31,66,2237,1,2,35,79,6764,0,0,0,0,6764,0,0,0,0,6763,0,0,0,1,6764,0,0,0,0,6764,0,0,0,0,4887,1807,69,1,0,0,66,80,26.0,17.0,543.3134328358209
7b950047,452,1753,1374773.0,1707423,3954,388740,1186,0,0,74,3477,12,1,4,7,429,12,1,4,7,3954,0,0,0,0,3954,0,0,0,0,3954,0,0,0,0,3946,7,0,1,0,3950,2,1,0,1,142,3373,430,0,9,0,154,108,20.767741935483873,14.0,446.1783142559834
7b9c67dd,262,2222,1480294.0,1769631,4172,304200,2653,1,0,39,3032,54,48,115,241,240,34,54,113,241,4172,0,0,0,0,4172,0,0,0,0,4172,0,0,0,0,4167,2,3,0,0,4172,0,0,0,0,2213,1824,122,0,13,0,88,141,19.51685393258427,11.0,583.0137608887766
7ba082b4,717,1233,1262446.0,1804738,4755,562034,1303,0,0,89,4444,0,0,0,0,308,2,0,0,1,4755,0,0,0,0,4755,0,0,0,0,4755,0,0,0,0,4755,0,0,0,0,4755,0,0,0,0,194,4253,308,0,0,0,127,206,32.2421875,15.0,1839.9960327148438
7bb736ae,226,882,1422977.0,1665555,2046,292282,553,0,0,31,1828,0,0,0,1,213,0,0,0,4,2046,0,0,0,0,2046,0,0,0,0,2046,0,0,0,0,2046,0,0,0,0,2044,0,0,0,2,22,1809,215,0,0,0,90,126,18.9010989010989,12.0,489.3858229682405
7bc81b84,478,851,1181995.0,1593214,4770,428477,1244,0,0,60,4237,1,2,4,1,503,1,6,11,4,4770,0,0,0,0,4770,0,0,0,0,4770,0,0,0,0,4759,1,3,5,2,4767,0,1,2,0,79,4174,506,0,11,0,190,123,20.858638743455497,13.0,495.37792275431036
7be4f0ec,248,797,1615115.0,1767316,1644,189065,399,0,0,43,1562,0,0,0,0,81,0,0,0,1,1644,0,0,0,0,1644,0,0,0,0,1644,0,0,0,0,1644,0,0,0,0,1644,0,0,0,0,54,1509,81,0,0,0,87,103,16.170454545454547,4.0,545.3004907024792
7bf0df3f,520,568,1420448.0,1727308,3625,323873,896,0,0,51,3331,1,0,1,3,283,0,0,0,6,3625,0,0,0,0,3625,0,0,0,0,3625,0,0,0,0,3625,0,0,0,0,3625,0,0,0,0,41,3302,282,0,0,0,153,132,20.448051948051948,15.0,421.09145724405465
7c0c1b5f,224,60,1631133.0,1776292,1585,146670,400,2,0,30,1461,3,2,2,1,107,4,2,1,2,1585,0,0,0,0,1585,0,0,0,0,1585,0,0,0,0,1585,0,0,0,0,1585,0,0,0,0,28,1450,106,0,1,0,66,101,20.65671641791045,10.0,591.3896190688349
7c199fb1,400,2482,1187884.0,1576284,4859,459651,1914,0,0,105,3755,1,5,3,5,1074,0,5,6,5,4859,0,0,0,0,4859,0,0,0,0,4859,0,0,0,0,4856,0,1,1,1,4859,0,0,0,0,184,3599,1073,0,3,0,223,88,15.075892857142858,8.0,296.96299027423464
7c29b41e,227,307,1495137.0,1750986,3192,263916,1465,0,0,43,2640,6,7,7,3,507,6,5,6,5,3192,0,0,0,0,3192,0,0,0,0,3192,0,0,0,0,3188,2,2,0,0,3189,1,1,1,0,611,2068,509,0,4,0,233,76,7.8418803418803416,4.0,97.58610928482724
7c2af42c,283,69,1775777.0,1985127,1977,210480,534,0,0,59,1801,1,0,1,1,169,1,0,1,2,1977,0,0,0,0,1977,0,0,0,0,1977,0,0,0,0,1976,1,0,0,0,1975,2,0,0,0,55,1756,165,0,1,0,136,58,11.824817518248175,8.0,131.56055197399968
7c6fb927,401,1528,1502418.0,1874003,3675,409606,1217,0,0,63,3035,0,1,3,4,624,1,0,2,5,3675,0,0,0,0,3675,0,0,0,0,3675,0,0,0,0,3675,0,0,0,0,3675,0,0,0,0,150,2962,563,0,0,0,115,121,24.54310344827586,17.5,581.0929696789538
7c793f53,367,1041,1483434.0,1781548,4547,308099,1606,0,0,66,3727,8,7,18,15,735,7,7,6,17,4547,0,0,0,0,4547,0,0,0,0,4547,0,0,0,0,4539,3,2,1,2,4541,3,1,2,0,147,3573,819,0,8,0,170,122,19.906432748538013,12.0,510.5409527717932
7c9dbe4b,605,791,1324591.0,1792671,5369,478652,1485,0,0,100,4788,5,4,6,27,480,6,16,12,25,5369,0,0,0,0,5369,0,0,0,0,5369,0,0,0,0,5359,2,4,4,0,5359,2,7,1,0,182,4697,480,0,10,0,207,144,21.591346153846153,13.0,650.433963572485
7c9f0b7c,472,466,1453677.0,1746845,3478,301487,1062,0,0,113,3219,4,5,2,10,207,10,8,3,10,3478,0,0,0,0,3478,0,0,0,0,3478,0,0,0,0,3471,7,0,0,0,3478,0,0,0,0,408,2905,157,0,8,0,168,133,16.19526627218935,8.0,591.4352438640104
7d0a6bd7,330,1105,1382953.0,1756233,2843,407563,899,0,0,50,2414,3,2,0,12,398,1,0,1,12,2843,0,0,0,0,2843,0,0,0,0,2843,0,0,0,0,2843,0,0,0,0,2843,0,0,0,0,125,2321,397,0,0,0,95,271,23.197916666666668,11.0,1164.0962456597222
7d2a1b67,580,1968,1305459.0,1707204,4099,464502,866,0,0,111,3932,0,3,1,9,137,4,2,2,9,4099,0,0,0,0,4099,0,0,0,0,4099,0,0,0,0,4096,2,0,1,0,4099,0,0,0,0,98,3862,136,0,3,0,111,192,33.5,14.5,1802.482142857143
7d9f3b3d,442,543,1370222.0,1698197,3674,334228,1233,0,0,44,3209,0,0,3,5,452,0,1,2,2,3674,0,0,0,0,3674,0,0,0,0,3674,0,0,0,0,3674,0,0,0,0,3674,0,0,0,0,278,2956,440,0,0,0,127,126,22.109375,13.0,623.878662109375
7de7c09f,357,1126,1422561.0,1722582,3067,335391,1015,0,0,51,2631,3,11,9,12,372,0,11,9,9,3067,0,0,0,0,3067,0,0,0,0,3067,0,0,0,0,3064,0,1,2,0,3065,0,1,1,0,151,2546,367,0,3,0,188,47,12.481481481481481,8.0,139.27611209092694
7dff0acd,200,228,1193817.0,1328785,1386,138844,523,0,0,9,1188,0,0,1,1,192,0,0,1,3,1386,0,0,0,0,1386,0,0,0,0,1386,0,0,0,0,1386,0,0,0,0,1386,0,0,0,0,168,1098,120,0,0,0,41,165,25.19047619047619,13.5,1143.5827664399094
7e17c4f0,226,153,1585028.0,1734567,1646,149891,554,0,0,26,1579,0,3,1,1,56,0,2,1,3,1646,0,0,0,0,1646,0,0,0,0,1646,0,0,0,0,1646,0,0,0,0,1646,0,0,0,0,54,1536,56,0,0,0,40,180,36.51219512195122,32.0,1306.6400951814398
7e1f014d,310,1166,1455607.0,1705934,3171,278678,1105,0,0,23,2553,1,1,1,4,603,1,0,2,5,3171,0,0,0,0,3171,0,0,0,0,3171,0,0,0,0,3171,0,0,0,0,3171,0,0,0,0,64,2504,603,0,0,0,88,165,27.146067415730336,19.0,717.4281025123091
7e3030a4,421,1528,1216830.0,1626606,3732,490330,1286,0,0,68,3121,1,0,2,7,586,2,0,3,10,3732,0,0,0,0,3732,0,0,0,0,3732,0,0,0,0,3732,0,0,0,0,3732,0,0,0,0,154,3003,575,0,0,0,289,63,9.358620689655172,6.0,98.88518430439953
7e3237fa,327,1267,1257838.0,1582867,3037,387350,1012,0,0,55,2837,14,4,8,18,96,32,8,2,18,3037,0,0,0,0,3037,0,0,0,0,3037,0,0,0,0,3033,2,1,1,0,3032,2,2,0,1,503,2441,89,0,4,0,96,138,24.175257731958762,14.0,737.897119778935
7e6cde77,200,83,1688926.0,1832800,1577,145729,544,0,0,11,1368,0,0,0,1,205,0,1,0,2,1577,0,0,0,0,1577,0,0,0,0,1577,0,0,0,0,1577,0,0,0,0,1577,0,0,0,0,33,1338,206,0,0,0,70,82,17.859154929577464,12.0,286.1210077365602
7e944bd0,203,205,1000455.0,1145494,1195,156712,246,1,0,18,1178,0,0,0,0,16,0,0,0,1,1195,0,0,0,0,1195,0,0,0,0,1195,0,0,0,0,1195,0,0,0,0,1195,0,0,0,0,28,1150,16,0,1,0,28,125,38.689655172413794,29.0,1086.834720570749
7eac4ad6,275,493,1457890.0,1816547,2909,368306,1003,0,0,51,2337,20,11,15,28,423,25,13,14,23,2909,0,0,0,0,2909,0,0,0,0,2909,0,0,0,0,2896,12,1,0,0,2902,3,3,1,0,192,2276,427,0,14,0,176,60,11.870056497175142,8.0,148.33904688946342
7f0406a6,200,161,1556466.0,1742052,1432,193008,341,0,0,13,1331,0,0,0,0,100,0,0,0,1,1432,0,0,0,0,1432,0,0,0,0,1432,0,0,0,0,1432,0,0,0,0,1432,0,0,0,0,29,1306,97,0,0,0,71,109,17.166666666666668,9.0,433.4166666666667
7f1703d0,528,1031,1286703.0,1742645,4292,485098,1219,0,0,67,3766,3,3,3,26,476,0,1,1,13,4292,0,0,0,0,4292,0,0,0,0,4291,1,0,0,0,4292,0,0,0,0,4292,0,0,0,0,99,3717,475,1,0,0,211,90,16.537735849056602,10.0,346.1731043075828
7f485095,705,2110,1110808.0,1689045,6086,659955,2016,0,0,91,5137,3,1,2,2,932,1,2,4,2,6086,0,0,0,0,6086,0,0,0,0,6085,1,0,0,0,6086,0,0,0,0,6083,0,1,2,0,63,5087,935,1,0,0,367,110,12.826086956521738,8.0,232.3773629489603
7f4ac329,536,1576,1297428.0,1729764,4711,486851,1549,0,0,108,3936,0,0,0,4,768,0,0,0,3,4711,0,0,0,0,4711,0,0,0,0,4711,0,0,0,0,4711,0,0,0,0,4711,0,0,0,0,90,3853,768,0,0,0,161,117,22.790123456790123,16.0,539.2152110958696
7f5ca0a9,235,705,1595105.0,1786141,1665,216146,481,0,0,30,1497,0,0,0,5,158,0,0,0,5,1665,0,0,0,0,1665,0,0,0,0,1665,0,0,0,0,1665,0,0,0,0,1665,0,0,0,0,51,1456,158,0,0,0,84,98,16.152941176470588,11.0,318.0354325259516
7f84e67b,445,748,1231474.0,1543400,4161,332402,1707,0,0,57,3588,14,13,14,15,493,4,3,6,11,4161,0,0,0,0,4161,0,0,0,0,4161,0,0,0,0,4160,1,0,0,0,4159,2,0,0,0,757,2992,411,0,1,0,195,100,14.275510204081632,6.5,340.7812369845898
7fb70c6f,277,1822,1520683.0,1786993,2894,334296,1363,0,0,70,2319,4,3,12,39,469,7,3,9,29,2894,0,0,0,0,2894,0,0,0,0,2894,0,0,0,0,2891,3,0,0,0,2891,2,1,0,0,750,1866,275,0,3,0,93,87,18.872340425531913,11.0,420.5581711181529
7ff74c9d,510,1114,1390679.0,1695113,3570,337071,871,0,0,67,3328,3,1,3,8,216,3,0,1,7,3570,0,0,0,0,3570,0,0,0,0,3570,0,0,0,0,3569,1,0,0,0,3570,0,0,0,0,68,3285,216,0,1,0,143,141,21.82638888888889,15.0,531.9351369598767
80204e4f,605,1548,1336700.0,1775283,4737,480246,1524,0,0,141,4209,2,3,4,10,493,2,4,4,6,4737,0,0,0,0,4737,0,0,0,0,4737,0,0,0,0,4736,1,0,0,0,4735,0,0,1,1,347,3952,437,0,1,0,205,117,18.194174757281555,10.5,504.9331699500423
8028b942,266,329,1641765.0,1804946,2279,163546,853,0,0,38,1894,0,1,3,3,365,5,0,3,5,2279,0,0,0,0,2279,0,0,0,0,2279,0,0,0,0,2279,0,0,0,0,2279,0,0,0,0,376,1759,144,0,0,0,56,119,29.894736842105264,20.0,976.6204986149586
80567e1e,202,28,1747239.0,1918466,1466,171227,383,0,0,27,1379,5,4,0,3,61,7,4,0,3,1466,0,0,0,0,1466,0,0,0,0,1466,0,0,0,0,1466,0,0,0,0,1466,0,0,0,0,100,1305,61,0,0,0,79,60,15.325,3.0,387.694375
807c822a,799,3327,1234108.0,1829449,8645,671229,3641,0,0,128,6913,550,28,3,30,987,98,7,2,27,8645,0,0,0,0,8645,0,0,0,0,8645,0,0,0,0,8634,9,2,0,0,8637,6,2,0,0,1651,5989,994,0,11,0,308,114,18.388349514563107,12.0,366.57410374838975
808abe75,435,2039,1350811.0,1798009,5172,519721,1872,2,0,86,4019,23,14,12,17,1031,17,6,9,24,5172,0,0,0,0,5172,0,0,0,0,5171,0,0,0,1,5164,5,2,1,0,5161,7,2,1,1,215,3908,1039,1,9,0,261,93,13.919847328244275,9.0,215.95159081638604
80c8e829,247,598,1568922.0,1742147,2294,173541,1214,0,0,40,1715,9,11,17,30,464,4,7,8,29,2294,0,0,0,0,2294,0,0,0,0,2294,0,0,0,0,2294,0,0,0,0,2294,0,0,0,0,857,1354,83,0,0,0,80,88,15.74074074074074,8.0,450.4142661179699
811373e1,429,755,1350249.0,1776576,3858,445885,1111,0,0,62,3325,1,2,2,5,513,1,1,2,6,3858,0,0,0,0,3858,0,0,0,0,3858,0,0,0,0,3858,0,0,0,0,3857,0,0,1,0,60,3284,514,0,0,0,224,74,13.604444444444445,9.0,207.7502024691358
81264ebf,500,279,1356464.0,1760496,3662,410568,1027,0,0,40,3338,9,5,1,2,287,11,5,1,3,3662,0,0,0,0,3662,0,0,0,0,3662,0,0,0,0,3662,0,0,0,0,3661,1,0,0,0,135,3240,287,0,0,0,183,115,16.61413043478261,8.5,440.46523511342156
8159527a,306,316,1402848.0,1717142,2276,324095,666,0,0,29,1996,2,2,2,6,258,2,2,1,5,2276,0,0,0,0,2276,0,0,0,0,2276,0,0,0,0,2275,0,1,0,0,2274,2,0,0,0,47,1971,257,0,1,0,88,145,21.15730337078652,12.0,724.64941295291
817c9789,430,760,1502926.0,1792364,3816,304592,1178,0,0,59,3314,0,0,1,0,499,0,0,1,1,3816,0,0,0,0,3816,0,0,0,0,3816,0,0,0,0,3816,0,0,0,0,3816,0,0,0,0,160,3160,496,0,0,0,145,131,20.65068493150685,14.5,468.8574310377183
81a74596,370,345,1286004.0,1559800,2514,289418,591,5,0,45,2386,2,0,1,2,92,27,0,1,3,2514,0,0,0,0,2514,0,0,0,0,2514,0,0,0,0,2513,1,0,0,0,2488,26,0,0,0,72,2323,118,0,1,0,94,100,23.473684210526315,17.0,532.6072022160664
81a86064,253,1365,1291207.0,1735622,5273,460119,2744,0,0,84,3523,4,0,3,1,1732,4,0,3,3,5273,0,0,0,0,5273,0,0,0,0,5273,0,0,0,0,5272,0,0,1,0,5272,1,0,0,0,475,3142,1654,0,2,0,318,58,8.852664576802507,5.0,105.31685026680162
81bc89d3,693,1674,1327882.0,1827644,5922,535899,1890,0,0,76,5006,0,2,1,7,897,0,1,1,7,5922,0,0,0,0,5922,0,0,0,0,5922,0,0,0,0,5922,0,0,0,0,5922,0,0,0,0,128,4897,897,0,0,0,234,103,19.842553191489362,14.0,387.766699864192
81ccdcfd,431,443,1464446.0,1760920,3916,302530,1432,0,0,45,3294,5,4,2,9,580,8,4,3,7,3916,0,0,0,0,3916,0,0,0,0,3915,0,0,0,1,3910,4,1,1,0,3914,1,0,0,1,278,3049,582,1,6,0,183,106,15.576086956521738,9.0,303.624645557656
81cee31b,217,69,1519395.0,1741592,1776,222460,512,0,0,27,1578,1,1,1,14,165,2,1,0,13,1776,0,0,0,0,1776,0,0,0,0,1776,0,0,0,0,1776,0,0,0,0,1776,0,0,0,0,48,1564,164,0,0,0,44,288,33.77777777777778,10.0,2919.6395061728404
81f5c2d4,717,2837,1125249.0,1727228,5956,704111,1802,0,0,120,5366,0,2,1,3,574,2,2,1,5,5956,0,0,0,0,5956,0,0,0,0,5956,0,0,0,0,5954,2,0,0,0,5955,0,1,0,0,402,4977,575,0,2,0,263,81,17.856060606060606,12.0,309.41109963269054
8204c891,201,282,1956940.0,2102092,1390,157112,302,0,0,8,1312,0,0,0,1,74,0,0,0,3,1390,0,0,0,0,1390,0,0,0,0,1390,0,0,0,0,1390,0,0,0,0,1390,0,0,0,0,13,1303,74,0,0,0,35,181,35.25,18.0,1702.2430555555557
820bcf42,424,1254,1363419.0,1638898,3422,320308,1101,2,0,83,2950,5,15,12,34,359,9,5,8,25,3422,0,0,0,0,3422,0,0,0,0,3422,0,0,0,0,3422,0,0,0,0,3422,0,0,0,0,253,2812,357,0,0,0,180,84,14.546961325966851,8.0,287.0875736393883
82496b31,422,2026,1201217.0,1715651,5672,586172,2460,0,0,142,4792,1,1,1,5,862,2,1,1,6,5672,0,0,0,0,5672,0,0,0,0,5671,1,0,0,0,5671,0,0,0,1,5671,0,1,0,0,962,3847,861,1,1,0,200,107,18.149253731343283,12.0,333.5399123784065
824be298,258,961,1500513.0,1751839,2861,268703,1053,0,0,57,2239,4,12,3,12,570,0,10,2,9,2861,0,0,0,0,2861,0,0,0,0,2861,0,0,0,0,2861,0,0,0,0,2856,0,5,0,0,96,2191,574,0,0,0,129,111,15.86923076923077,6.5,474.9905917159764
824f263a,484,1482,1383167.0,1771044,5137,408128,2028,0,0,92,3964,12,6,6,33,1066,9,7,3,31,5137,0,0,0,0,5137,0,0,0,0,5136,0,0,0,1,5132,2,2,1,0,5135,1,0,0,1,256,3812,1062,1,6,0,295,101,11.885135135135135,6.0,236.62194119795467
8253f526,466,1647,1306748.0,1659232,4149,373680,1329,0,0,60,3503,1,8,5,10,598,1,6,4,13,4149,0,0,0,0,4149,0,0,0,0,4149,0,0,0,0,4146,0,1,1,1,4148,0,1,0,0,235,3406,505,0,3,0,129,134,25.215384615384615,16.5,836.0305325443787
8268b1e9,490,1154,1188809.0,1616603,4115,458782,1297,0,0,70,3476,1,0,2,9,619,0,0,2,6,4115,0,0,0,0,4115,0,0,0,0,4115,0,0,0,0,4115,0,0,0,0,4115,0,0,0,0,84,3412,619,0,0,0,184,85,17.454054054054055,11.0,322.0965376186998
827b7d94,438,491,1445599.0,1776330,3459,340079,1105,0,0,91,2977,3,1,1,0,473,0,1,2,1,3459,0,0,0,0,3459,0,0,0,0,3457,2,0,0,0,3459,0,0,0,0,3458,0,0,1,0,81,2904,472,2,0,0,153,103,17.87012987012987,13.0,342.32079608702986
828b9335,657,1123,1415423.0,1835569,5201,437129,1372,0,0,71,4874,0,2,2,3,304,5,3,3,5,5201,0,0,0,0,5201,0,0,0,0,5201,0,0,0,0,5198,1,2,0,0,5199,0,0,1,1,349,4564,285,0,3,0,126,232,34.94488188976378,21.0,1702.0520801041598
82940d15,382,1346,1315066.0,1725041,3649,460005,1221,0,0,54,3015,6,7,13,22,542,9,6,7,22,3649,0,0,0,0,3649,0,0,0,0,3649,0,0,0,0,3642,3,3,1,0,3645,3,0,1,0,168,2935,539,0,7,0,179,125,15.316666666666666,10.0,328.4052777777778
8294f230,213,2,1622436.0,1740180,1518,117761,356,0,0,18,1436,6,3,1,2,57,4,2,2,5,1518,0,0,0,0,1518,0,0,0,0,1517,1,0,0,0,1518,0,0,0,0,1518,0,0,0,0,89,1384,44,1,0,0,65,101,19.984848484848484,6.5,796.893709825528
829523e8,287,506,1606183.0,1818369,2383,225107,913,0,0,34,2143,0,1,1,2,231,0,0,1,4,2383,0,0,0,0,2383,0,0,0,0,2383,0,0,0,0,2383,0,0,0,0,2383,0,0,0,0,335,1817,231,0,0,0,65,108,26.545454545454547,22.5,571.8236914600551
83184f73,204,205,1398550.0,1597234,1608,206950,555,0,0,34,1384,0,4,3,5,197,2,3,2,8,1608,0,0,0,0,1608,0,0,0,0,1608,0,0,0,0,1608,0,0,0,0,1608,0,0,0,0,132,1305,171,0,0,0,97,53,12.326530612244898,7.0,173.95460224906287
831d0606,287,1515,1153242.0,1367712,2229,323813,652,1,0,52,2003,0,0,2,0,221,0,0,2,1,2229,0,0,0,0,2229,0,0,0,0,2229,0,0,0,0,2229,0,0,0,0,2229,0,0,0,0,69,1940,220,0,0,0,84,129,21.847058823529412,14.0,525.9883737024222
831f7758,234,1615,1427231.0,1796044,3648,395460,1778,0,0,52,2707,1,2,8,18,892,0,3,3,14,3648,0,0,0,0,3648,0,0,0,0,3648,0,0,0,0,3647,0,1,0,0,3648,0,0,0,0,749,2220,678,0,1,0,170,99,11.988304093567251,7.0,204.4793953695154
8325eeb2,400,5670,1328046.0,1792944,7602,504455,5269,0,0,52,5809,3,11,18,182,1338,11,10,24,196,7602,0,0,0,0,7602,0,0,0,0,7602,0,0,0,0,7596,6,0,0,0,7600,2,0,0,0,4495,2775,325,0,7,0,139,85,18.835714285714285,10.0,446.0944387755101
83588b63,226,446,1475867.0,1690067,2041,232665,564,0,0,37,1807,13,15,15,8,122,32,10,10,9,2041,0,0,0,0,2041,0,0,0,0,2041,0,0,0,0,2012,23,3,3,0,2037,3,0,1,0,113,1760,136,0,32,0,99,110,16.61,7.5,440.9178999999999
835c845d,213,448,1524572.0,1797650,2041,280805,739,0,0,47,1729,7,5,5,21,246,2,3,3,20,2041,0,0,0,0,2041,0,0,0,0,2041,0,0,0,0,2041,0,0,0,0,2040,1,0,0,0,261,1570,210,0,0,0,108,72,13.422018348623853,10.0,189.3081390455349
8385a336,477,2248,1257080.0,1716245,3936,560552,1149,0,0,47,3506,4,2,1,9,402,4,1,0,7,3936,0,0,0,0,3936,0,0,0,0,3935,0,0,0,1,3936,0,0,0,0,3933,1,0,0,2,114,3418,402,1,1,0,157,115,20.645569620253166,14.0,521.6338727767985
8387640c,300,727,1425601.0,1738221,2376,339736,716,0,0,24,2223,2,0,0,2,144,0,1,0,4,2376,0,0,0,0,2376,0,0,0,0,2376,0,0,0,0,2376,0,0,0,0,2376,0,0,0,0,239,1993,144,0,0,0,49,139,38.9,27.5,1603.25
8389a706,387,1094,1510022.0,1830772,4891,345225,2824,0,0,54,4350,0,0,0,4,533,0,0,0,4,4891,0,0,0,0,4891,0,0,0,0,4891,0,0,0,0,4891,0,0,0,0,4891,0,0,0,0,1939,2536,416,0,0,0,166,111,14.197604790419161,8.0,262.4100541432105
8389bb25,258,268,1582857.0,1807610,2276,233947,606,0,0,48,2021,18,8,9,21,163,9,6,6,15,2276,0,0,0,0,2276,0,0,0,0,2273,2,0,0,1,2270,4,2,0,0,2272,3,0,0,1,158,1953,154,3,8,0,120,110,15.148760330578513,8.0,366.75472986817834
83977519,390,1103,1330543.0,1692222,3258,417868,1035,0,0,66,2778,5,1,2,3,456,5,3,1,4,3258,0,0,0,0,3258,0,0,0,0,3258,0,0,0,0,3255,3,0,0,0,3257,1,0,0,0,71,2703,481,0,3,0,138,81,18.46043165467626,11.0,422.34915377050874
